class,period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS
1,2.4170503,3.246,7730.0,13.975,1685.0,1340.72,5796.8,1.56
0,1.0681394,2.082,7290.0,19.5184,2561.0,7148.75,7248.0,2.23
1,0.8631737,1.227,6330.0,12.7525,1863.0,2000.07,6142.0,1.47
1,16.067522,2.6182382,2929.650147,4.7909617,625.1939631,36.1060604,5718.0,0.860124
1,5.1976858,1.8810737,437.4376044,1.9257346,910.7399798,162.5917886,5718.0,0.860124
0,1.0435229,1.476,4970.0,9.09391,1896.0,2148.73,6259.0,1.23
1,3.491383,2.999,4650.0,11.154,1352.0,555.531,5936.5,1.59
1,1.0994412,1.394,3860.0,11.0223,2029.0,2816.92,6915.0,1.63
0,1.1870337,2.7329029,8164.576255,10.6747149,1953.762087,3443.560462,6325.0,1.15885
1,2.6269521,3.503,12010.0,17.6062,1979.0,2547.74,6976.0,1.58
0,1.1471548,1.403,2670.0,3.90118,1107.0,249.626,3901.0,0.75
0,0.8335712,1.509,3340.0,12.5164,2120.0,3359.53,6158.0,2.09
1,7.2654708,3.568,13930.0,13.0064,1022.0,181.435,5944.0,1.05
1,1.161347,2.471,4320.0,10.7619,2501.0,6500.64,6289.0,1.62
0,1.1355457,2.63,393.5764226,21.5263238,4122.0,47965.7,10262.0,7.03693
1,3.4169475,2.454,6880.0,13.7893,1435.0,705.607,6610.0,1.63
1,6.0219203,6.6297461,14130.54426,19.1085522,1278.392462,631.2157212,5932.0,1.58618
0,1.1385671,1.897,6220.0,16.0326,2985.0,13181.3,9024.0,2.0
1,3.1615697,3.1425792,17482.23281,14.8619546,1338.294671,758.1026175,6072.0,1.0977401
1,3.2970252,2.279,6550.0,13.4619,1885.0,2098.67,8945.0,1.67
0,1.2247985,1.645,7640.0,8.32531,1670.0,1294.24,5699.0,0.89
0,1.820443,2.643,7330.0,16.6319,1898.0,2155.48,6079.0,1.94
1,0.908232,2.28,5020.0,8.54322,2617.0,7791.46,6481.0,1.23
0,1.6562803,0.929,5610.0,9.54495,1151.0,291.778,6044.0,1.25
1,0.4021401,1.1432107,3337.174696,22.9091656,3185.0,17100.1,6115.0,2.44753
1,1.2732245,1.634,23100.0,13.8628,1599.0,1086.11,4973.0,0.85
1,2.8123314,4.7153653,7201.83443,16.8822046,1902.835734,3098.319466,6614.0,1.84646
0,1.9784257,2.106,720.0,2.02143,1378.0,600.02,5059.0,0.75
1,10.1238604,2.239,7090.0,15.7944,831.0,79.2946,6531.0,1.81
1,3.1118943,2.761,16660.0,14.3339,1251.0,406.945,5412.6,1.08
1,3.0579913,3.125607,7764.98257,14.2454281,1613.473963,1601.654536,5967.0,1.59436
1,1.0886286,2.4298631,412.1764427,8.7147619,3762.139232,47343.51059,6127.0,4.2160501
1,1.8665254,3.109,3606.0,10.2057,2050.0,2933.46,6310.3,1.61
1,3.1527177,1.8963737,4102.696816,5.7168495,1075.662928,316.3922274,5093.0,0.800841
1,12.8860009,5.137673,11434.95234,12.0983571,848.1501366,122.295914,6126.0,1.11324
1,4.3539599,3.4390219,41586.48656,23.0280318,1175.607976,451.4099178,5883.0,1.09523
1,5.1442317,5.856,4310.0,13.8382,1790.0,1708.0,5936.0,2.09
1,6.772626,4.592009,8606.462359,19.1292,963.362475,203.5541234,4360.5,2.12
0,3.60364,3.728,6281.32,14.1007,1931.0,2312.7,6896.7,1.62
1,4.0185922,4.47,6230.0,13.9642,1897.0,2154.02,7156.0,1.77
0,0.9109508,1.473,4720.0,13.0531,3262.0,18809.1,9421.0,1.79
1,2.6085023,1.9206019,10431.58924,13.8957666,1694.253499,1947.307633,7302.0,1.2122999
1,1.1462769,2.7834681,4058.223217,14.1198099,2696.840243,12500.91732,6416.0,2.11854
0,2.5057108,1.962,3170.0,12.9673,1956.0,2430.56,8330.0,2.26
0,1.0962372,2.336,2460.0,15.7533,2496.0,6446.8,6519.0,3.25
0,4.6512523,2.251,3110.0,6.22936,1270.0,432.038,7192.0,1.1
0,3.8505662,2.499,6070.0,16.5768,1301.0,475.693,6353.0,2.13
1,8.9612626,1.8325932,11333.93897,17.0901716,999.5113045,235.8695308,5435.5,1.1706899
1,1.3205037,2.0155519,469.4537481,2.1611735,1632.161735,1677.157195,5731.0,0.98926
1,5.4588359,4.555,3290.0,8.59319,1486.0,809.823,6349.0,1.41
1,5.9977892,4.4957853,7349.089226,11.3637133,1233.555992,547.2130805,6613.0,1.2860301
0,0.8334976,1.452144,3841.483497,9.0185699,2352.054022,7232.861866,6071.0,1.3925
1,3.1580472,2.6816352,7782.082145,8.3204,1242.326889,562.9431543,7606.3,1.01
0,3.7353995,1.836,2360.0,8.61993,1085.0,230.421,5895.0,1.53
1,0.8118585,1.102,6450.0,16.3456,1496.0,832.714,5051.7,1.97
1,3.4671474,2.405,4770.0,11.6401,1239.0,391.83,5886.0,1.58
1,2.7302636,2.645,9410.0,13.7961,1544.0,945.722,6307.0,1.39
1,2.9346956,3.447,11160.0,23.898,1793.0,1718.88,6728.0,2.23
1,0.4459299,1.266,14630.0,20.4459,4056.0,44946.6,8878.0,1.7
1,3.2738129,3.306,13200.0,14.6729,1475.0,786.258,5976.0,1.27
1,1.7519943,1.624,4360.0,9.23623,1355.0,559.892,5483.0,1.39
0,2.0976705,3.3618036,2503.685688,14.488932,2395.332675,7780.085269,5914.8,2.7729599
1,3.518972,3.21,13820.0,13.7987,1407.0,650.74,5972.0,1.16
1,13.5098037,2.695,24500.0,16.3981,730.0,47.2072,5780.0,0.94
1,3.0131053,2.207,13660.0,17.061,1585.0,1049.56,6838.0,1.4
1,3.5008785,4.9601804,6338.298203,14.5866828,1655.375499,1774.627038,5759.0,1.8056901
1,1.0268508,2.172,1430.0,3.2806,1925.0,2280.33,4938.0,0.85
1,4.2337624,2.413,5740.0,14.6498,1214.0,360.852,6387.0,1.86
1,6.0597,1.242,8270.0,8.06637,603.0,21.9969,5036.0,0.82
1,2.9757428,4.43,6820.0,18.7018,1817.0,1810.83,6025.0,2.18
1,1.1771655,1.048,1050.0,2.93951,1430.0,695.522,5313.0,0.8
1,12.1525595,5.254,6400.0,10.0438,1087.0,232.183,6029.0,1.28
0,1.7201092,2.622,7570.0,9.82252,1798.0,1736.59,5878.0,1.13
1,1.6242109,2.273,17740.0,14.9916,1632.0,1180.41,5705.0,1.06
1,11.3929129,4.46,6880.0,10.0728,836.0,81.354,5217.0,1.14
1,19.9706574,1.8801996,1037.379906,3.1454612,567.2769582,24.4738096,4985.0,0.899081
1,16.5272651,3.5945709,1074.429751,2.9241556,581.4569608,27.0141494,5030.0,0.821739
1,722.2619756,7.7126298,480.796335,2.7207078,231.3609161,0.6771439,5857.0,1.22059
1,6.6019866,5.754,600.0,3.55715,1680.0,1325.35,6758.0,1.45
0,0.58644,1.441,443.281,2.31276,2511.0,6607.5,5997.7,1.0
0,0.8062768,1.963,660.0,9.05313,3231.0,18112.6,7311.1,3.37
1,6.5445251,2.138,787.0,2.62701,868.0,94.6613,5686.0,0.98
1,38.7619532,4.5738199,785.4007844,2.5255313,492.9832275,13.958848,5653.0,0.876001
1,8.6110844,2.0181798,542.6102038,4.3063675,1319.743697,716.9343478,6908.0,1.76524
1,15.5718552,4.931,380.0,2.44317,912.0,115.206,6352.33,1.31
1,31.7180208,2.3326321,292.8649645,2.2998049,696.5022874,55.617465,6352.33,1.30883
1,183.0019106,2.5483505,396.3670005,5.5931205,555.1292025,22.4438469,6200.0,2.7539101
1,374.3644315,3.6392863,310.5114444,5.1223706,437.3016226,8.6426188,6200.0,2.7539101
1,2.7299049,0.8257288,7427.724966,1.3513606,362.1910146,4.0669768,2887.0,0.155498
1,32.696666,4.428309,108.5170828,1.3159881,614.7243418,33.7475807,6079.16,1.09843
1,4.6545798,3.1445137,24.5834929,0.5531037,1177.302518,454.0182322,6079.16,1.09843
1,9.1512776,2.616,1074.0,2.45142,759.0,55.3616,5015.0,0.79
1,12.4610086,3.3195777,2078.142598,3.2809492,588.5612549,28.3587888,4891.0,0.726632
1,0.4900589,1.0123328,291.0399722,1.4741529,1730.719269,2120.447466,4891.0,0.726632
1,739.1670007,5.7183604,1376.139505,2.6735992,132.3381364,0.0724872,4159.0,0.721084
1,15.0700779,3.8675641,852.6165721,2.7293235,621.4981538,35.2598429,5159.0,0.850729
1,0.9902892,1.3567356,278.9096992,1.4156529,1540.131,1329.693824,5159.0,0.850729
0,726.1175225,2.2543368,1707.692781,2.4385296,228.0606305,0.6393259,3808.0,0.55033
1,6.8227645,6.5295445,225.7612905,3.6003512,1370.098463,832.7758427,5781.0,2.0587699
0,73.580982,2.1441598,347.4450365,3.3991025,703.162429,57.7754894,7802.0,1.76118
1,8.2861614,3.436315,617.1152562,2.2912229,825.5991243,109.7988765,5809.0,0.914215
1,20.2730282,3.651,17182.0,10.4386,592.0,20.4393,5742.0,0.86
1,358.2825093,4.1416672,1862.694984,3.8800495,191.8448019,0.3201261,4354.29,0.865987
1,1.1343824,1.4445,313.8458861,1.7532446,1578.353039,1466.687546,5683.0,0.846842
0,2.24704,2.713,18890.4,18.1799,1812.0,1793.26,6846.0,1.2
1,25.1290153,4.271,465.0,1.93226,627.0,25.7431,5871.0,1.04
0,46.4093732,4.822337,435.7347505,2.1862997,519.1966657,17.1730953,5871.0,1.03563
1,13.4190972,5.209244,348.2384065,2.4168515,850.6234364,123.7286797,5914.2,1.20531
0,14.6762658,3.2320455,3499.937973,2.8523348,339.5049488,3.139825,3414.0,0.458861
0,21.9692578,3.5662307,7940.615239,4.1061739,296.7878863,1.8336046,3414.0,0.458861
1,6.2509468,1.1882969,770.1195597,1.1306823,438.8091174,8.76241,3479.0,0.395397
1,1.6500673,0.9198679,2709.534958,2.3990078,712.1282782,60.7790529,3896.0,0.454049
1,1826.079032,4.1474226,587.1608288,2.7599003,408.0376856,6.5512188,6034.49,1.07903
1,0.8303285,0.665,680.0,3.44971,1428.0,691.538,3672.0,0.57
1,703.79367,2.9297301,601.9566843,1.860295,189.7945133,0.3066589,4709.0,0.739835
1,2.9224661,5.5560255,5724.017673,20.8842189,2027.115654,3990.571634,5520.0,2.7442901
0,1.17409,1.701,3680.0,49.6799,3798.0,34547.8,8242.0,3.67
0,3.3513304,2.739,400.0,17.7728,1155.0,295.994,4886.0,8.71
1,2.9034242,2.154,860.0,6.62177,1351.0,554.218,5992.0,2.25
0,5.4468377,3.303,842.0,4.39864,1396.0,631.423,6793.0,1.68
1,8.9021443,1.7633959,1427.968145,9.954598,1260.886954,597.3455143,6606.0,1.7521
1,8.2197647,1.673,1040.0,7.65998,806.0,70.2704,6657.0,2.12
0,4.5006638,4.588,2110.0,14.2378,3520.0,25501.0,8933.0,1.48
1,16.3363665,1.9933922,3884.678538,2.0492403,290.9398052,1.6932987,3365.0,0.326568
0,2.2887763,4.8634851,1890.646342,2.8057654,805.0445873,99.2660496,3953.0,0.617703
0,1.2540806,1.3435517,66025.09943,10.3493319,746.8996014,73.5478383,3455.0,0.399724
1,4.3888516,3.0184015,24964.54782,13.8994523,949.6785627,192.2328216,5175.0,0.877856
1,2.6680587,2.978,580.0,3.45609,1771.0,1634.14,6406.0,1.44
0,18.4043334,7.879331,9135.211016,1.2834433,182.7961243,0.2638693,2891.0,0.133376
1,5.538329,2.2263888,1407.111865,2.2721409,585.0169701,27.6818339,3883.0,0.598175
1,10.6886084,2.6672245,1501.172634,2.4642245,469.8807571,11.5205083,3883.0,0.598175
1,11.5418525,2.9492981,415.9874628,1.8822681,791.2917217,92.6547078,6112.0,0.901955
1,731.4808779,14.7095051,244.9088772,3.2537107,290.8264482,1.6906613,5854.0,2.0546
1,12.8910022,4.0905287,15119.39001,2.3547529,2005.961193,3826.582755,31000.0,0.18
0,3.9077116,9.5278364,599.6319099,1.5722799,679.4921442,50.3800695,3917.0,0.64011
1,35.3573239,6.8669784,617.495317,4.0299536,831.4184898,112.9275005,7607.0,1.56285
1,602.2450921,9.0912461,220.3440139,2.8742544,304.6652609,2.036164,6128.0,1.8626699
1,749.1605231,4.9894211,1750.980169,2.343896,109.0750517,0.033452,3851.0,0.558169
1,3.352907,2.3906731,4205.196102,5.2933196,753.6642219,76.2487269,3978.0,0.672832
1,4.8759656,3.3372737,154.830677,1.4450569,1168.22203,440.1721572,5937.0,1.1487499
1,20.1459438,4.4706494,575.5886941,2.4401617,588.5264649,28.3520842,5303.0,0.888701
1,11.8918633,4.78248,362.6899452,1.692303,695.1290314,55.1801287,5461.0,0.834552
1,718.1809317,2.9233151,973.6269156,1.3653089,206.6824792,0.4312565,3614.0,0.425623
1,10.6306165,1.8847446,775.4826057,2.7943472,806.8992976,100.1839963,5737.0,0.969791
1,579.6472035,4.0952456,564.4270183,4.054669,306.4736219,2.0849393,6855.0,1.5925601
0,1.8141215,4.6006154,129.4041201,1.3180464,1578.858547,1468.567428,5789.58,1.12713
1,97.6087634,5.5654641,658.8471408,2.3777411,347.8145617,3.4586932,5830.0,0.823673
0,2.4360845,2.495,350.0,2.46916,1749.0,1556.22,6529.0,1.32
1,3.0749507,1.2179384,1979.28414,1.6050039,481.4467281,12.6973754,3246.0,0.308247
1,741.4238314,5.2389454,503.5494079,2.776093,225.5133746,0.6112378,5944.0,1.22039
1,7.5480709,4.9550247,239.8900935,2.6024598,1271.931481,618.5515054,6688.0,1.57319
1,2.118659,1.5585526,664.8120556,1.8325534,884.7099373,144.785351,4002.0,0.69132
1,5.4240691,1.6875037,1766.85893,2.093707,487.360439,13.3328224,3500.0,0.465777
1,3.3784364,2.165,1232.0,5.0917,1483.0,803.224,6311.0,1.41
1,2.6374449,1.661,495.0,4.35478,1123.0,264.845,5355.0,1.96
1,2.5025812,2.771,807.0,4.90076,2671.0,8453.85,5603.0,0.91
0,4.4518604,2.8339358,3558.221189,34.0312942,3265.583584,26875.9744,8353.8,3.60934
1,13.576858,4.628,263.0,3.5804,1090.0,234.695,6730.0,2.5
1,2.7439029,1.503168,13852.39796,11.9292388,1067.082454,306.4170427,4860.0,0.885702
1,2.5610662,4.338,170.0,2.3454,2074.0,3075.23,6161.0,1.9
1,1.0604139,2.084,1050.0,4.5487,2239.0,4172.86,5801.2,1.62
1,5.9422824,1.911,1160.0,5.90656,1165.0,306.797,7217.6,1.63
1,13.2689495,2.8,770.0,7.74981,1186.0,328.707,9635.0,2.85
0,5.9685742,2.059,340.0,6.64236,1582.0,1041.97,10390.0,3.44
1,1.6089592,2.58,320.0,4.49321,2347.0,5042.03,7029.0,2.42
1,4.3780194,8.4203321,1604.382513,14.3632742,1162.076403,430.9825946,4913.0,3.41348
1,1.0690665,1.4807714,2898.603746,9.4235411,1922.965099,3231.518229,5930.0,1.13442
1,3.2535266,5.1881112,6160.5328,16.5212632,1869.379063,2886.094177,6368.0,2.06072
1,5.8123508,2.200213,957.5741671,2.8132678,831.7839537,113.1261881,5210.8,0.796856
1,1.4974223,2.2238426,39324.5082,16.7115651,1375.710989,846.5055834,5377.0,0.841058
1,10.6895417,3.6496675,643.3958437,3.7848,1044.74933,281.558995,6255.0,1.45476
0,3.0421334,1.5964685,2054.305028,16.8899988,2109.000192,4675.49373,5715.4,2.40325
1,14.3171998,5.454,1649.0,6.37558,1326.0,513.65,7596.0,1.61
1,9.2172172,7.3550279,2470.439439,14.1810894,1602.074328,1556.867478,6840.0,2.7639699
1,2.0134389,1.211,821.0,5.85423,1657.0,1252.91,8127.0,1.75
1,3.562038,6.1241184,4495.415874,16.7501675,2106.584524,4654.109094,7042.0,2.42923
1,4.4742339,2.7863202,3061.515714,5.7449202,1041.252048,277.8078259,5225.05,1.04312
1,3.85589,3.9555399,9747.60356,14.5222913,1455.975026,1062.029804,6244.5,1.43256
1,3.9693722,2.005,570.0,6.3435,1600.0,1088.68,7030.0,2.43
1,2.2676081,1.671,880.0,6.4197,1344.0,541.948,5958.0,2.0
0,1.491916,2.3336552,1474.334788,26.399811,4861.497924,132008.3553,9747.0,4.42729
1,3.7590079,3.304,869.0,7.61924,2089.0,3166.13,9505.0,3.13
0,7.4398211,3.068,1362.0,5.48138,1272.0,435.566,5822.0,1.45
0,2.6646183,4.135,840.0,4.25649,3750.0,32848.2,11526.0,1.52
1,7.7121208,2.4343481,728.4849109,3.004038,981.4576128,219.2841258,5985.4,1.08958
0,1.0817,1.588,341.533,2.07554,1796.688012,2462.700975,5759.2,1.02
1,7.0642486,3.6816469,11469.75644,19.7963184,1190.161902,474.1821245,5478.8,1.63563
1,0.450264,1.1871566,331.3974583,1.7032799,2118.717907,4762.264913,5366.0,0.898718
1,3.6989939,3.1680872,198.9402668,1.6399568,1262.418222,600.2525597,5811.0,1.15018
1,4.4620528,4.3381703,289.9548667,3.0395927,1456.003141,1062.111837,5515.2,1.72395
1,39.6251926,2.0275642,4527.828406,17.70843,673.1703229,48.5311797,5869.0,1.56795
1,5.9214231,2.2680522,1221.943037,2.8781652,671.8651016,48.1558813,4361.0,0.687025
1,1.0929203,1.5258481,377.4316425,1.3599954,1180.034243,458.2468016,4361.0,0.687025
1,30.083503,3.9858103,5439.210828,12.1275255,703.8608065,58.0053608,5906.5,1.41293
1,7.1366507,2.1906434,768.4493836,3.3078706,921.6187961,170.5007507,5559.0,1.01775
1,2.054238,1.2287948,1994.059354,3.5135858,937.7646859,182.7664593,4389.0,0.655595
1,92.4918048,6.8943594,11487.57528,7.7703331,305.0532485,2.0465559,4930.5,0.732008
0,2.87436,1.901,2490.41,7.91346,1865.0,2011.82,6805.0,1.44
1,26.0179101,4.5258048,766.5356589,2.5512622,577.1880843,26.2295252,5489.0,0.913252
1,13.7748361,4.454,309.0,2.67656,912.0,114.929,6266.98,1.47
0,2.0340967,3.397,1283.0,6.38274,2299.0,4644.28,6849.0,2.05
1,4.4719937,2.619,170.0,1.08366,1065.0,214.229,5364.0,0.89
1,9.3305377,5.232,5610.0,15.2895,1158.0,299.515,6238.0,1.96
1,5.2574854,2.05,1250.0,2.88855,804.0,69.4717,4846.0,0.76
1,7.6247217,1.972,813.0,2.26441,711.0,42.4746,5343.0,0.82
1,25.7086236,3.831,1430.0,2.81726,531.0,13.2098,5343.0,0.82
1,16.155134,3.528,590.0,2.42196,696.0,39.0235,5785.0,1.01
1,4.0520368,1.5605128,5512.403319,4.9523134,635.4908204,38.5441194,3779.0,0.607751
1,4.7259317,2.7740362,6309.661533,16.7543131,1543.760664,1342.273093,6203.0,1.85891
0,21.7004042,9.415,406.0,3.16777,1078.0,224.371,5788.7,1.78
1,4.90826,4.324,8881.0,15.7889,2317.0,4791.11,7995.0,1.83
0,1.3875331,2.679,952.0,3.16086,2998.0,13423.0,5678.0,1.14
1,17.7424733,3.082,880.0,2.00179,527.0,12.8216,4926.2,0.69
1,5.412802,4.5898431,5278.195757,11.0171044,1346.375787,776.5799485,6468.0,1.47364
1,3.905126,2.9136919,23549.92599,14.5499431,1061.590098,300.1569738,5381.0,0.947475
1,4.6182631,2.7008637,20287.61827,13.3976162,964.8475089,204.8121523,5328.0,0.889218
1,1.8555745,2.3121742,10888.03773,14.8951809,1721.894471,2077.529159,5651.75,1.40959
1,3.4505658,3.0397698,15044.64532,12.8140087,1163.188716,432.6350726,5402.0,1.04301
1,3.3106692,3.7033867,9189.734252,13.382013,1455.812008,1061.554243,6030.0,1.3514301
1,6.6363577,6.385,7470.0,12.2701,1345.0,543.643,5490.0,1.46
1,4.8854844,5.2333985,7009.139498,18.1759557,1576.376555,1459.35473,5974.0,2.0812199
1,3.0413391,1.5149962,27645.48596,25.3471107,961.0799713,201.6318379,4034.0,1.02777
1,2.6843081,2.7683352,18209.92066,13.9748499,1288.420547,651.2557496,5616.02,1.01895
1,3.5256535,2.5111799,23882.70294,12.1210086,946.6123519,189.762184,5003.05,0.783768
1,1.7590566,3.5349264,10499.97572,20.9577864,2236.276699,5910.485502,6250.0,1.9992501
1,5.8929985,3.788,17850.0,16.0223,1198.0,342.766,6182.0,1.17
1,7.4463034,2.0033138,4045.724179,2.4048644,392.8439471,5.6286114,3353.0,0.375859
1,3.3792358,2.8993928,18782.53645,13.059562,1137.347448,395.4518688,5529.0,0.948617
1,17.9635083,4.4297958,1266.94519,3.2970197,561.3646044,23.4693523,5229.0,0.794471
1,4.3745757,4.8649118,8101.724742,18.8478934,1831.57561,2659.62501,7305.0,1.99827
1,4.0434287,3.388,8960.0,16.7752,1494.0,827.311,6557.0,1.75
1,1.8498567,2.518276,195.4102498,1.7193265,1499.304894,1194.210365,5834.0,1.0173301
1,10.3088724,2.2763645,372.3295802,2.2122841,845.6661185,120.8695,5834.0,1.0173301
1,5.2410659,3.0113696,8947.10153,12.4231453,1223.016596,528.7500273,6064.0,1.28562
1,4.2253498,2.7695297,7240.815237,8.8893197,1097.038628,342.3014046,5501.0,1.03122
1,2.4552388,1.7323271,44130.16059,12.9928631,756.7539667,77.5068035,3792.0,0.614823
1,4.1596197,2.4127131,17837.7775,9.3574411,749.515043,74.5834411,4230.0,0.711036
1,2.7519172,1.329,9811.0,13.4019,1186.0,328.515,5856.0,1.28
1,0.7649571,1.094,1900.0,12.9538,2971.0,12939.9,6307.9,1.65
1,10.6925011,3.491,1200.0,4.01292,865.0,93.3426,5844.0,1.15
1,8.8517354,4.3401879,1034.866129,3.6624912,947.2477653,190.2722086,6138.0,1.07689
1,3.4149091,2.7231879,13219.64752,13.9171881,1228.321394,537.9836369,5480.0,1.13032
0,2.9985667,3.025166,28040.90686,17.8036847,1333.854734,748.0922226,6126.0,1.04172
1,3.1208396,2.405278,17027.40649,16.2108254,1332.210819,744.4110758,5983.0,1.09921
1,1.5449334,1.1043459,4941.870091,10.7011777,1991.469723,3717.199189,6136.25,1.4874001
1,4.9427985,3.3153828,11349.48387,15.3204961,1187.11183,469.3399619,5550.93,1.32567
1,3.2175184,1.8986264,12691.80369,10.5529773,1136.29563,393.9910424,5549.0,0.912927
1,3.939371,5.8132051,4051.508943,13.6344163,1703.430376,1989.841808,5904.4,2.0955601
1,5.7475343,1.846,11890.0,6.43097,528.0,12.9407,3750.0,0.58
1,28.6648749,5.395,1025.0,3.15161,917.0,117.442,4818.0,0.69
0,3.7006742,3.115,840.0,2.61277,1714.0,1434.65,5025.0,0.79
1,4.9133022,5.159,2040.0,9.33912,1566.0,999.403,5918.0,2.06
1,2.88069,1.784,10380.0,22.4297,1421.0,678.487,5541.0,1.09
1,8.0379975,3.287,320.0,7.65886,841.0,83.2088,5022.0,5.14
1,5.0141991,4.5606871,6026.126007,13.4911728,1511.364256,1233.097989,6669.0,1.69675
1,7.7942155,0.9710311,2950.73571,4.9169842,829.914194,112.1124314,5461.54,0.897403
1,2.7708596,2.17,22640.0,12.2577,1058.0,208.594,4975.0,0.79
1,7.014001,2.9681334,1646.673268,3.6528621,752.2846294,75.6935339,4975.0,0.789304
1,2.6634154,1.8429688,37522.94895,13.6857367,832.6796495,113.6142497,4051.0,0.701369
1,2.2185748,1.8233621,25854.21446,13.3010355,1101.695417,348.1506195,5023.0,0.776484
1,3.2432488,3.0748441,17481.82164,14.5800064,1278.496094,631.4204214,5778.0,1.09304
1,8.6004516,8.950521,3575.661423,14.548121,1382.321946,862.8947232,6011.95,2.3108399
1,3.7970076,2.5256778,16421.73149,11.7557579,980.0208686,218.0029128,5211.36,0.832631
1,3.3119026,1.181072,7620.749384,10.9625327,1198.249683,487.2033805,5355.0,1.09206
1,3.578757,3.1806502,11391.73859,12.1416042,1171.959601,445.8323379,5482.59,1.06062
1,1.5947535,1.94145,15065.25655,14.3739674,1652.25615,1761.288542,5703.0,1.15986
0,7.8127906,6.304,8120.0,22.0599,1874.0,2051.05,8451.0,2.38
1,2.7586362,2.868,4240.0,7.78435,1475.0,787.087,5774.0,1.17
1,1.1589013,1.1688702,3470.67593,2.6829722,781.5723494,88.1856149,3449.0,0.427389
1,0.8820624,0.5759672,11755.45093,8.3888941,1428.252576,983.4245957,4669.0,0.782888
1,3.8493846,2.6908269,1372.287668,16.8088001,2306.602786,6689.786393,5843.47,3.9119101
1,0.9263237,0.81,952.0,1.67823,1162.0,303.547,3573.0,0.43
1,2.8164979,2.6896665,19270.72703,14.4894174,1229.127481,539.3972356,5413.0,1.0130399
1,1.752217,2.1714375,77630.41246,20.3177656,1045.44543,282.3101387,4355.0,0.740712
1,2.6890703,2.1209962,38330.4095,15.2271225,1012.661107,248.5292583,4844.0,0.785703
1,7.3405675,3.2557004,11139.70059,16.7317044,1124.634077,378.0645504,5828.81,1.4372801
1,2.6915408,3.986,7265.0,17.4501,2267.0,4392.03,6955.0,1.96
1,3.9540617,3.869,5820.0,13.1238,1477.0,792.078,5773.0,1.69
1,4.45417,2.27143,21409.05245,13.8017218,997.225629,233.7193811,5353.54,0.922087
1,2.7974757,2.2149132,18699.85048,12.0149088,1149.33634,412.3913581,5477.0,0.867368
1,2.1751729,4.7918806,7780.64352,18.7874019,2124.296965,4812.623824,6291.0,2.0625999
1,2.0523417,2.1224957,34476.09074,22.5105621,1539.422828,1327.249868,5767.0,1.16875
1,5.006622,1.66,1290.0,2.22447,731.0,47.6469,4006.0,0.6
1,4.4331838,3.856,9166.0,12.5157,1268.0,430.349,5667.0,1.26
1,1.5076298,1.93,280.0,4.68666,1491.0,820.873,4954.0,2.82
1,5.1830043,2.783,670.0,3.63045,1202.0,346.626,6156.0,1.34
1,2.5693728,2.471,290.0,2.18392,1567.0,1001.28,6156.0,1.34
1,3.6001959,2.887,7820.0,16.1928,1619.0,1141.26,7172.0,1.75
0,5.3073459,3.714,200.0,2.05347,1313.0,494.046,5821.4,1.42
1,3.4902115,2.449,366.0,2.05978,1352.0,555.873,6111.0,1.09
1,5.5387718,3.163,439.0,2.07738,1219.0,366.683,6111.0,1.09
0,1.773346,3.291,710.0,7.95884,2492.0,6411.52,6802.0,3.08
1,2.0348789,2.379,176.0,3.57655,4867.0,93196.9,8279.0,2.94
1,710.6982018,7.1450196,691.3914728,2.0928405,243.9123864,0.8364817,5334.0,0.796254
1,82.9294114,7.4967507,13067.73323,11.4756331,182.8021957,0.2639044,5271.0,0.960919
1,2.4261538,2.1344641,754.8303067,2.6600255,1234.029846,548.0543839,5271.0,0.960919
1,19.4723789,7.7309404,7062.880606,17.3337286,1052.100853,289.5679511,7182.7,1.9674799
1,5.4107024,0.7211954,22498.10664,2.9859726,299.447353,1.9002158,2938.0,0.185013
1,104.6162557,9.3317949,6111.46334,15.8235575,562.0116791,23.5777503,6115.26,1.97585
1,3.4672779,0.4055928,3657.060355,2.1135466,492.9988422,13.9606166,3383.0,0.332564
1,16.364873,4.0478302,2075.094412,3.9248322,634.2219521,38.2371999,5481.0,0.856226
1,1.8586624,2.0525797,497.6683497,1.9323657,1309.620035,695.1879631,5481.0,0.856226
1,9.1910792,3.055677,940.8500219,2.7251006,768.6995876,82.5177911,5481.0,0.856226
1,194.2432864,9.2564583,810.9983952,4.4714848,477.6516387,12.3017271,7923.0,1.5184
1,20.9040576,5.197,930.0,4.53003,1260.0,419.568,5708.0,1.0
1,10.9776867,3.596,860.0,5.76837,1542.0,938.995,5708.0,1.0
1,19.5620458,6.4231417,1397.814899,3.2870868,464.0100077,10.9554543,4246.8,0.758892
1,9.7607632,1.967,790.0,2.22799,653.0,30.3621,5558.0,0.8
1,2.7535993,2.141,14460.0,10.7107,1082.0,227.759,5032.08,0.86
1,15.2664658,2.6673792,16186.17295,12.2663968,650.4312952,42.2986706,5420.82,0.874078
1,3.7224626,2.595678,19962.61058,11.4694856,940.6014835,184.988035,4926.0,0.82064
1,1.2089755,1.286,668.0,1.68645,1183.0,325.749,4199.0,0.63
1,3.408833,3.163,16032.0,14.2632,1430.0,695.65,6134.0,1.11
1,4.7633952,3.0078272,13160.62983,10.2196833,938.3708227,183.2394519,5258.0,0.87551
1,3.0717182,1.5983426,14228.62661,12.0054949,1043.089176,279.7736168,5082.0,0.848394
