class,period,tranDur,tranDep,radE,earthFlux,eqTemp,radS,st_rad
1,0.2856701,0.297,1990,13.6948,1571,1011.6,5606,2.04
1,2.8798613,4.111,4820,11.5292,1869,2026.22,6086,1.69
1,2.2087864,4.045,4710,13.7924,2901,11768.7,5827,1.3
1,5.9492615,4.304,7490,11.6197,1284,452.584,6041,1.36
1,5.3393042,2.965,2610,7.70059,1139,280.204,5857.2,1.49
0,4.6141256,1.566,4920,10.7957,1001,167.033,6888,1.33
0,1.1468708,1.3965477,2762.627598,11.7343018,2702.390069,12604.13792,6755,1.99145
1,17.6174652,3.615,722,2.01411,610,23.0207,5250,0.81
1,2.6926692,3.101,4150,13.9087,2604,7635.55,9669,2.11
1,2.6889686,2.677,10930,13.0858,1655,1246.08,6685,1.25
1,4.6391531,3.239,14100,13.8244,1254,411.734,5928.2,1.15
0,2.9646096,2.232,27860,15.291,1098,241.662,5306,0.88
1,3.2379325,3.112,8340,11.1634,1627,1164.58,6434.3,1.19
0,5.4521068,4.702,8170,15.3694,1623,1153.14,5878,1.64
0,0.879268,1.529,4550,11.9007,2142,3494.7,6259,1.7
0,1.3090665,2.844,209,0.97952,1906,2194.21,4779.8,0.78
1,1.532427,2.351,29020,19.4762,1756,1580.66,5957,1.11
1,2.1663502,4.258,5930,14.4558,3298,19658.8,9394,1.92
1,3.5514016,2.207,8480,11.8731,1198,342.119,6019,1.26
1,1.8882882,2.714,18080,17.6221,1875,2054.63,6436,1.27
1,3.5524144,2.784,2060,8.52936,1572,1015.53,6843,1.82
0,3.145502,2.411,6190,20.1993,1436,707.742,6397,2.29
1,2.6792695,2.56,10530,13.9979,1636,1189.32,6718,1.34
1,2.648845,2.131,16770,11.66,1194,338.268,5329,0.87
1,2.9510628,3.404,9480,13.623,1699,1384.06,6370,1.39
1,32.332528,3.459632,2425.505189,3.028709,328.6290521,2.7564164,3891,0.615038
1,6.6329154,0.598,3190,7.47324,440,6.26353,4608,0.88
1,4.8257226,4.145,7650,14.7924,1648,1225.98,7141,1.66
1,0.400777,0.886,2000,10.0625,2214,3988.82,5635,2.07
1,3.2923881,1.427,26840,21.0823,1062,211.311,6300,1.24
1,0.9008643,1.419,2530,13.1071,3015,13721.4,9267,2.46
0,3.4906402,1.586,4580,8.78597,1050,202.549,6066,1.18
0,0.599092,1.232,1290,11.5931,1950,2400.89,5220,3.19
1,3.9589903,3.5,13190,20.2505,1505,852.08,6551,1.73
1,4.5117221,1.785,313,1.40246,850,86.7681,5245,0.79
1,39.361947,4.535,552,1.84555,606,22.4437,5245,0.79
1,6.6269971,3.9371246,5104.958877,11.1341925,1201.512407,492.5315328,5940,1.48946
1,11.4874782,4.063,16360,15.5181,868,94.4317,5958,1.22
0,1.1894812,3.047,4130,9.44872,2714,9015.13,6550,1.5
1,0.451685,0.262,1660,9.82852,1751,1563.98,6353,1.1
1,1.5728416,1.947,21020,12.7462,1426,687.916,5288,0.87
1,5.6392638,4.436,7320,14.2003,1308,486.031,5904,1.65
1,9.3803217,4.508,8600,12.1477,1103,246.563,5817,1.27
1,3.7815683,2.0137346,15002.16596,17.6651495,1263.093127,601.5371996,5807,1.17009
1,5.7655904,1.757,7910,19.7343,834,80.5444,5409,2
0,0.4057204,1.201,2620,6.83767,2895,11661.9,6541,1.32
0,5.2201338,2.584,6040,14.7463,2058,2982.23,11632,1.95
0,3.3004862,2.959105,2403.570604,8.5365984,1546.319956,1351.196291,6408,1.30784
1,3.4142143,4.212,3400,15.9231,2430,5796.83,8573,2.72
1,6.2996307,1.918,9530,9.36407,709,42.1658,5137,0.92
1,3.4074188,3.111,18130,17.1042,1451,736.646,6237,1.24
0,2.0849517,3.099,2380,4.65169,2014,2731.54,6163,0.94
0,2.3252878,2.277571,29370.95462,12.8754,1375.782727,846.6821648,5744,1.1
1,711.7473963,6.7075614,1566.154112,9.065007,312.0100486,2.2397282,6530,2.02087
1,4.7799716,4.976,5250,13.1891,1808,1774.48,6605,1.79
1,2.9301843,4.218,6280,13.1989,1814,1800.37,6032,1.65
1,2.0083269,4.37,1680,4.99539,2549,7012.5,6656,1.28
1,2.935886,2.93,5900,14.3093,1645,1215.74,5896,1.77
1,6.3350651,2.37,4160,15.3432,1602,1093.74,9608,2.28
1,1.6020002,2.625,21520,18.6498,1890,2118.49,6141,1.22
1,4.9182798,3.7931445,20620.24443,17.0084738,1319.628377,716.6837953,7185,1.1499
1,3.1958886,1.548,10760,16.4567,1314,495.822,6496.3,1.39
1,17.3076615,4.843,8880,17.4207,873,96.7375,6693,1.81
1,14.9502738,4.464,8070,15.1651,950,135.41,5068,0.79
1,10.3629429,3.168,5880,7.36873,796,66.9029,5467,0.96
1,7.4190257,2.472,11610,11.48,852,87.5704,6004,1.02
1,8.7858955,5.908,3910,10.3307,1409,656.013,6749,1.63
1,1.3475728,1.589,2570,18.0939,1632,1178.75,5434,3.36
1,12.0040505,3.95,6890,7.9538,826,77.3733,5777,0.98
1,3.6128161,3.7292938,9701.737977,17.5748151,1785.742774,2403.23703,7186,1.71382
1,4.0874138,2.061,7470,17.2785,1191,334.64,5881,1.83
0,21.05271,4.91,21440,36.6999,835,80.9224,5736,1.73
1,4.6086828,4.283,13990,20.3715,1907,2197.47,8097,1.72
0,2.9918201,2.231,3410,5.2899,1175,317.354,5301,0.89
1,3.5947639,1.81,3070,5.10241,1015,176.712,5594,0.93
1,7.5010022,3.977,2550,7.05091,1339,534.505,5673,1.31
1,3.7062792,3.008,13910,13.4147,1440,714.906,6524,1.09
1,5.4631023,4.067,3070,5.85793,1515,874.545,6788,1.06
1,3.0688259,3.95,3010,9.43298,2250,4260.44,7776.7,1.64
0,12.08837,3.106,5990,18.1866,1048,200.957,5920,1.34
1,1.7701321,1.6631328,49803.40824,10.9547,921.774333,170.615878,4430.1,0.77
1,8.7614828,3.301,4200,11.807,1037,192.233,6614,1.83
1,7.0317936,2.962,19070,10.9551,671,33.675,4269,0.78
1,3.0515894,3.2635858,5835.564367,15.5322188,2153.53146,5083.067585,7902,1.94295
1,3.9216762,2.075,17400,13.1754,1182,325.02,6706,0.96
1,9.5680636,3.982,9400,9.53977,1041,195.344,6511,0.99
1,4.6957057,2.633,13800,10.543,999,165.667,5475,0.89
1,10.3688702,2.4885919,15543.59491,9.6582457,608.5771715,32.4178069,4463,0.789514
1,3.2003149,2.847,16320,18.204,1393,626.171,6060,1.4
1,3.0044799,3.19,11000,13.4546,1596,1078.67,6302,1.25
1,1.3605223,0.715,1440,5.14347,1190,333.693,5924,1.15
1,4.3226285,2.908,9090,12.2227,1246,401.143,6153,1.25
1,7.3498345,4.0296279,5726.632942,10.9465595,1175.148019,450.7038757,6571,1.34715
1,1.5720089,1.257,2730,8.25698,1647,1224,7164,1.51
1,2.4249041,4.225,5630,13.9253,2205,3929.91,6632,1.92
1,1.3868302,2.413,14190,14.7174,2267,4386.75,7019,1.22
1,2.8457134,3.189,7050,10.8106,1827,1849.83,6910,1.3
1,2.0391352,2.1,19130,11.8618,1429,693.385,5773,0.89
1,7.2041454,3.527,1970,10.8839,1450,735.576,7176,2.34
1,8.6681997,5.864,3880,11.0832,1312,492.998,6133,1.77
1,3.2569118,3.689,5960,15.9704,1956,2431.32,7320,2.1
0,1.6363822,5.2796046,2383.869039,10.6745489,2119.265136,4767.186873,6361,1.6787
1,1.1239749,1.011,2190,5.17993,1530,910.705,6220,0.95
1,5.5698287,2.234,11620,13.1629,910,113.909,5751.6,1.22
0,1.3328042,2.75,1960,7.33432,2422,5718.54,6561,1.67
1,2.0139493,1.554,5820,23.9926,1900,2165.86,6074,1.56
1,4.942456,2.504,16530,12.1509,957,139.422,5516,0.92
1,4.8306667,4.24,9790,14.4419,1521,889.049,6567,1.44
1,7.327945,2.896,13710,9.49027,697,39.3409,4521,0.79
1,3.525723,4.582,4730,12.6783,1849,1943.53,6442,1.85
1,0.7123317,0.752,13070,13.7901,1287,456.304,4728,0.98
1,7.7925448,2.902988,16339.53479,25.4471346,1164.120025,434.0222975,6307,1.44678
1,3.2006677,4.195,5500,15.3648,2123,3373.51,7438,2.09
1,4.9186433,1.849,19840,10.544,648,29.4413,4394,0.72
1,2.8652288,1.785,14320,13.2096,1151,291.711,5945,1.06
1,3.3969441,2.4148687,10192.13116,14.4039682,1373.219149,840.3890897,5864,1.27071
1,3.2690486,3.666,6060,12.349,1674,1303.81,6368,1.55
1,10.7844934,2.021,13750,6.26037,374,3.24982,3558,0.51
1,0.5542332,1.366,4400,16.3177,2980,13101,7366,2.43
1,4.127728,1.411,14790,11.0098,836,81.2443,5820,0.9
1,1.5314941,2.4818244,19629.00853,24.932622,1939.124457,3341.517482,6650,1.27101
0,1.9905105,2.62,2270,5.94241,2665,8376.54,6211,1.07
1,25.2580075,3.7100519,8447.170296,8.7026468,561.7594116,23.5354459,5290,0.946086
1,2.0916623,3.274,5500,22.2405,2825,10586,6600,2.36
1,4.6259138,2.91,10220,14.9419,1443,719.837,7388,1.44
1,4.0211797,4.198,3500,16.4291,1253,409.938,4881,2.79
0,4.4433921,3.414,6480,12.1784,2217,4015.1,7664,1.23
1,3.8331282,2.906,10410,12.9506,1810,1782.41,8408,1.24
1,4.2672965,3.108,9340,18.7854,1712,1427.16,6548,1.79
1,1.5252473,2.343,1730,9.59771,1849,1941.1,5698,2.44
0,3.2517862,4.373,18310,13.6873,1966,2483.34,5824,0.92
1,1.8237148,1.322,22920,12.3326,944,131.939,4581,0.78
1,5.6748327,1.783,8390.203822,11.6571011,936.9112513,182.1020435,4871,1.09429
1,4.8405428,2.139,7030,8.96118,989,159.338,5875,1.08
1,2.8371201,2.102,11560,13.1836,1131,271.99,5301,1.2
1,0.689421,1.233,3580,16.3132,1828,1853.96,5270,2.6
1,0.426988,0.406,7230,11.5872,1311,490.784,5333.5,0.96
1,3.4859402,1.532,11410,14.101,1137,278.288,5941,1.18
1,2.3505698,2.768,11210,12.9823,1434,703.632,5356,1.22
1,4.3497551,3.704,1710,7.82395,1383,607.963,5667.3,1.88
1,3.5910692,2.891,29100,18.7998,1233,383.951,5736,1.09
1,3.6015056,3.024,13630,12.3972,1353,556.616,6055,1.03
1,4.8701613,2.623,12330,6.13443,953,137.254,5268,0.55
1,3.4287311,2.3,34250,16.9576,1020,180.283,5231,0.91
1,3.8996784,4.668,3420,12.1415,1786,1690.71,6382,2.01
1,3.2783445,3.657,3140,8.32327,1605,1102.7,5940.7,1.49
0,1.6709011,2.2820392,1210.557475,5.3730452,1959.494656,3484.153938,7051,1.2684
1,3.1228396,2.18,28060,13.4539,850,86.7639,4262,0.77
1,5.7217124,3.7733987,5455.585609,9.1008936,1070.66861,310.5569713,5541,1.19313
1,7.4659746,2.396,3570,15.9063,1350,553.011,6439,1.95
1,5.5809252,2.545,10780,8.10167,743,50.6483,4455,0.76
1,3.00782,3.503,6510,12.7824,1606,1104.67,5999.1,1.54
1,1.6566182,2.847,12290,15.7246,2108,3282.03,6504,1.38
1,2.3627442,3.095,1870,5.15542,1798,1735.39,5939,1.18
1,2.2060441,4.1301608,7122.103221,18.0034887,2132.821649,4890.341228,6313,2.0898499
1,1.5297119,2.297,2410,9.91839,2136,3456.41,6683,2.05
0,5.1627718,3.139,19050,15.0573,1273,437.179,6749,1.08
0,2.75753,1.376,1071.45,6.99891,1044,197.323,5776.5,1.94
1,5.20807,3.249,29630,16.3192,1097,240.959,5836.5,0.94
0,2.090218,3.329,8180,19.2766,2186,3795.71,6328,2.08
1,7.7971071,1.873,23150,22.9819,603,22.0881,4978,1.47
1,1.6224281,2.013,1250,7.12755,2204,3920.08,7517,1.98
0,3.2891219,2.948,8100,15.1457,1941,2357.82,6947,1.64
0,2.0958074,2.992,2350,7.63843,2226,4081.38,6793,1.6
1,8.61346,2.349,12840,20.6812,1009,172.513,6595,1.6
1,4.2768515,4.586,5000,12.027,1508,860.304,5691,1.73
0,3.9678136,4.238,760,2.81756,1664,1275.1,6138,1.03
1,3.365343,3.352,7700,16.7174,2373,5266.4,9582,1.83
1,3.7440143,2.9949786,1773.584495,7.2887349,1571.199829,1440.279217,6048,1.7045799
1,9.5537684,3.414,18260,18.0441,933,125.806,5816,1.27
1,5.4722557,6.366,1800,11.5748,1619,1142.88,5847,2.8
1,1.7946783,3.306,2860,8.71041,2288,4554.66,6351,1.68
1,4.2745762,4.288,3620,10.7453,1625,1157.67,6375,1.79
1,5.1139634,2.24,7090,12.9912,1069,217.091,6451,1.49
1,3.052529,3.333,14090,16.9171,1727,1477.03,6802,1.38
0,6.5832019,3.135,5280,7.13313,1003,168.677,5809,0.97
1,5.9594909,2.201,15090,12.8042,891,105.077,5950,1
1,6.70145,1.579,10940,8.15246,501,10.4754,4130,0.74
1,3.0327366,2.548,12000,19.6858,1608,1111.89,7124,1.79
1,8.990904,1.78,6500,10.4018,771,58.9074,5354,1.07
1,3.9014904,4.83,9050,16.2567,1511,865.697,5512,1.69
1,2.5071775,3.0618698,14812.15734,14.7740421,1474.726076,1117.806008,5996,1.1625
1,3.6794732,4.13,6360,11.3997,1539,933.522,5823,1.42
1,4.8206566,4.468,17740,15.025,1404,645.538,6002,1.13
1,3.3794034,3.332,3610,10.0889,1540,934.748,6072,1.67
1,3.5608112,3.389,4890,10.4972,1390,621.482,5659,1.47
1,3.9935853,2.846,19930,21.2425,1501,842.898,5709,0.94
1,3.4677103,2.234,10000,12.3649,1133,273.655,5645,1.18
0,0.3859142,1.189,5590,7.76491,2999,13435.8,6721,1.05
1,2.1357662,3.272,13310,18.0173,2254,4286.56,7428,1.52
1,2.9677851,3.539855,18226.83663,24.1966313,1662.432679,1805.083397,6185,1.58557
1,3.412893,2.6,15960,14.5305,1206,351.311,5691,1.13
0,2.24172,3.989,23700,28.4732,2029,2815.2,6292,1.88
1,3.5366051,2.587,12660,13.8209,1263,423.46,6026,1.19
1,2.9599541,3.523,7190,15.9636,1692,1361.35,6267.7,1.84
1,2.3725483,1.543,5010,14.8302,1220,368.442,6019,2.08
0,13.2681095,3.554,2140,11.9718,862,91.8511,6364,2.48
1,2.3304358,3.528,9320,17.6763,2343,5011.25,7763,1.77
1,4.1343989,3.051,18320,18.5459,1319,503.511,6320,1.35
1,2.7020875,3.116,10040,15.6063,2079,3103.65,7798,1.57
1,9.94915,3.968,22920,24.5989,903,110.866,5852,1.65
1,5.939725,1.481,6600,14.4394,822,76.1581,5568,1.55
1,2.9489639,2.278,2730,11.3327,1471,779.001,6506,2.15
1,2.3097953,3.185,4000,12.6197,2193,3845.9,7300,2.01
1,2.9919962,2.614,17170,13.6621,1187,329.849,5247,1.01
1,2.8281656,3.15,22180,17.6399,1654,1162.44,6412.2,1.16
1,1.3071566,1.108,3100,11.1657,2046,2913.52,5958,0.96
1,1.8092906,1.983,15830,23.2306,1774,1647.22,6905,1.77
1,2.3483946,2.375,2930,19.5614,2391,5427.95,6155,1.82
1,4.6027498,4.2702334,7456.703776,11.7236575,1282.562609,639.4922705,5909,1.3408999
0,0.5465391,1.6114979,3122.158429,9.5365498,2961.842734,18187.33144,6091,1.66057
1,4.865928,5.323532,10758.38268,15.177757,1226.609211,534.990275,6137,1.21215
1,1.6995805,2.305,6740,11.1546,2848,10926.7,9626,1.35
1,12.2027867,2.428,7070,9.74784,720,44.6632,6454,1.13
1,3.8277062,0.899,3610,7.97984,805,69.9284,6610,1.18
1,6.1668344,2.2619245,13145.61213,17.0195741,1113.233448,362.9660354,5747,1.2815599
1,0.6587178,1.576,7010,20.2415,2672,8468.98,6520,2.41
1,1.2669382,1.93,2580,7.13535,1985,2579.61,6296,1.36
1,2.9828061,4.28,7320,15.4283,2080,3112.84,6879,1.81
1,3.1420872,1.884,13090,12.6134,1028,185.786,5417.4,1.05
1,1.8030565,2.3,2620,8.89917,1762,1600.56,5982,1.72
1,6.3599636,5.479,4400,13.6678,1803,1755.17,7689,2.07
1,0.5496848,0.82,2860,10.6252,2331,4902.04,7433,1.84
1,4.5744909,4.534,8890,16.8715,1717,1443.49,6993,1.7
1,3.4365075,3.353,4410,17.7367,1364,575.941,5438,2.63
1,1.9268037,1.4,2260,3.42735,943,131.648,4249,0.68
1,2.1532179,2.072,6780,25.853,2030,2822,5997,1.68
1,5.1057571,2.616,10840,10.9206,966,144.847,5495.2,1.01
1,10.9506335,2.635,1820,3.17264,594,20.8045,4530,0.73
1,2.7499877,3.84,15480,22.9205,2912,11946.5,10146,1.77
1,4.4163989,1.81,7110,7.89614,1017,177.763,6273,0.93
1,4.3653308,3.456,8090,14.0676,1590,1061.67,7109,1.57
1,2.8396238,2.391,10100,12.199,1590,1063.3,5915.3,1.16
1,4.2839945,3.08,9440,9.77904,1278,443.121,6022,1.03
1,1.3683875,1.357,8410,8.79209,1282,449.294,5000,0.89
1,4.7323433,4.1038025,15681.82337,17.3410428,1346.09935,775.9423569,6438,1.35252
1,2.5543095,2.239,18680,13.5543,1354,559.574,5990,0.95
1,4.2695675,3.7002918,8610.388642,12.2342646,1278.706253,631.8356941,5798,1.3043
1,3.2907468,2.309,15760,14.0568,1268,430.347,6229,1.08
1,4.0467915,3.979,5180,12.8472,1501,843.152,5933,1.79
1,4.3437796,2.774,7750,11.8307,1294,466.22,6513,1.32
1,5.3332571,3.102,2020,5.82279,1616,1133.52,6068,1.1
1,4.7343852,4.468,12440,18.0528,1465,593.089,5776,1.6
1,6.900352,2.452,10420,8.86463,773,59.4485,5205.8,0.85
0,0.7428708,1.112,4970,7.86186,1813,1797.04,5635.9,1.11
1,4.640636,2.984,15710,13.1303,898,107.987,4539,1.02
1,4.2842284,1.497,11830,14.0459,764,56.6249,4911,1.19
1,4.407111,2.134,9140,11.7059,942,131.096,5478,1.18
1,2.7961137,1.604,5500,7.7487,1262,421.749,6455,1.06
1,1.6484941,2.0820857,3523.467382,9.6099784,2042.283116,4111.353216,6316,1.5764199
1,3.2689953,2.931,15890,17.1329,1275,439.803,5552,1.32
1,3.8098324,3.881,3250,10.3911,1389,618.962,5406,1.78
1,8.907516,3.522,8610,14.3733,1085,230.828,6407,1.49
1,5.5167527,4.288,13410,21.0821,1391,622.985,6296,1.81
0,6.1836286,2.573,9990,13.3233,1042,195.93,6504,1.29
1,2.2545904,0.977,5980,11.3495,1050,202.365,5567,1.25
1,6.7565519,3.442,5200,12.7591,1177,319.273,5972,1.64
1,1.8246123,1.835,16080,18.0134,1387,615.616,5655,1.39
1,2.3155132,0.649,1520,7.00521,894,106.203,6011,1.45
1,2.3348152,1.861,5310,11.4665,1330,520.71,5949.1,1.51
0,3.2615,2.233,1652.28,5.07097,1248,403.299,5963,1.13
1,0.4415174,1.7224979,3910.452354,31.5083507,2533.776863,9740.796411,5117,2.9223199
1,2.6274574,2.31,21660,18.5088,1538,930.543,6148,1.23
1,2.2664085,2.63,10240,13.4164,1640,1201.76,6107,1.27
1,4.0902788,3.584,5060,13.9755,1445,724.371,6130,1.95
1,2.2308431,2.969,10950,22.6165,1840,1903.91,6386,2.14
1,3.7065603,1.98,15010,12.9758,1114,256.023,5632,1.03
1,2.6841894,2.836,29670,21.16,1442,719.556,5914,1.17
1,2.8740048,1.592,25890,12.2262,773,59.3788,4270.3,0.74
1,10.18108,3.674,1190,2.66019,765,57.0026,4822,0.78
1,4.4338805,3.93,9180,13.6095,1564,995.704,6695,1.37
1,3.7724947,2.199,9180,13.5487,1264,424.722,6623,1.33
1,3.5505931,2.713,15700,17.9407,1253,409.306,4803,1.34
0,3.5506084,2.706,16040,14.4767,1084,230.045,5083,1.13
1,4.2814436,0.868,4910,10.6824,578,18.5873,5097.8,1.36
0,3.55562,1.838,2610,11.1675,1428,691.805,5671,1.34
1,5.3430663,5.101,7220,21.0355,2509,6581.64,7822,2.15
1,1.7257597,1.375,13880,15.2188,1577,1028.24,7235,1.27
1,0.7815064,1.353,8410,11.9775,2571,7256.54,7691,1.37
1,4.0333818,4.414595,13745.29808,13.1197,1477.452465,1126.095102,6347.3,1.73
1,6.8561604,4.32,5540,14.3692,1290,461.072,6282,2.01
1,1.4753526,3.29,870,5.30533,2235,4142.31,5732,1.81
1,3.9712794,2.606,8670,15.3233,1240,393.511,6200,1.62
1,1.4010338,2.22,13310,18.1441,2158,3603.2,7014,1.52
1,1.5755252,3.5874714,3712.600918,21.7284649,2503.385239,9281.79025,6560,2.1970401
1,3.0749168,2.67,8540,15.2762,1560,984.71,6782,1.6
0,1.7765395,1.258,14020,16.6,1537,926.709,6394,1.28
1,2.5433707,3.2214112,55256.73337,29.0069132,1555.954191,1385.186432,6748,1.12503
1,3.0959309,2.545,14080,17.8437,1531,914.4,6918,1.47
1,5.1745185,2.441,10490,13.926,904,111.237,5340,1.36
1,4.4814049,1.689,10170,13.8048,986,156.928,6232,1.37
1,3.3262977,2.9439229,24223.62808,14.7729343,1120.055611,371.945532,5391,0.947585
1,3.0031058,3.4866136,6677.786216,16.5290691,1821.614279,2602.23605,6212,1.91287
1,8.7719993,4.92,5010,13.7272,1130,271.508,6057.7,1.9
0,1.1960086,2.35,11770,15.4837,2578,7334,7108,1.55
1,4.7606207,5.9420443,7813.831385,14.527713,1227.463108,536.4815536,6213,1.1804399
1,2.114655,1.945,24130,14.2745,1214,360.619,5254,0.89
1,3.7463765,1.9560091,18855.63369,10.6334288,881.0827589,142.42552,4696,0.775888
1,2.0963263,1.217,7200,12.906,1165,306.186,5809,1.56
0,3.5366743,2.697,13180,13.338,1280,446.023,5971,1.14
1,5.0700956,2.763,3570,5.54459,1062,211.546,5641,0.96
1,4.2174286,4.045,7050,18.2265,1705,1403.49,6841,2.2
1,3.6071588,3.947,4270,11.5952,1599,1086.36,6071,1.68
1,3.5601365,2.824,4630,14.1499,1904,2183.57,6762,1.93
1,3.6130857,1.7149191,12550.1377,23.3477984,1802.565824,2495.086074,7520,1.63648
1,2.0084283,2.6,1310,16.5313,1764,1608.42,5438.8,4.54
1,1.5659063,1.169,6810,18.7417,1821,1827.32,6356,1.6
0,1.84996,2.954,9350,13.3315,2021,2772.81,6320,1.37
1,2.669856,3.559,6480,16.192,2290,4573.16,7833,2
1,4.4367891,2.042,4940,16.9119,1100,243.186,6426,2.42
1,2.2350331,3.102,20880,22.5855,2001,2662.36,7057,1.51
1,3.6179419,4.394,14890,11.142,1460,755.42,4460,0.87
1,0.6676722,1.117,3440,17.2447,2284,4517.79,6842,2.82
1,4.9816829,2.587,11450,9.90628,1007,170.85,5670,0.91
1,2.1271199,2.386,14960,13.6834,1476,789.061,5483.2,1.08
1,0.6756067,1.028,3480,6.27738,1725,1471.82,5411,0.92
0,1.46503,1.145,3162.12,5.43222,1379,601.367,5912.5,0.88
1,1.5169786,1.241,2720,6.64263,1782,1674.03,5828,1.02
1,4.2442882,4.273,7530,13.1653,1871,2036.6,6915,1.52
0,1.2361087,1.139,19760,8.82245,1131,272.064,4313.2,0.59
1,1.9405161,3.344,5930,15.0354,2685,8627.96,8213,1.94
1,2.3577049,3.357,7210,11.6588,2342,4995.52,7822,1.39
0,1.14057,2.188,5009.01,6.52263,2986,13201.6,5349.5,0.84
1,2.2364485,2.49,17380,24.5257,2209,3957.51,6905,1.51
1,3.5949457,2.153,5810,11.7369,1267,428.368,6131,1.36
1,4.1943867,2.977,27860,13.2866,958,140.213,4515,0.76
1,5.7759952,3.594,9030,11.5628,1171,313.194,5992,1.31
0,3.2136333,1.875,7810,11.1273,1215,362.609,6189.4,1.25
1,3.3704313,4.608,5610,13.6938,1723,1466.04,5765,1.85
1,3.2969977,3.856,8860,17.145,1908,2202.26,7108,1.83
1,3.990533,3.4539056,3306.405092,16.0765989,1382.110848,862.3677457,5868.2,2.76442
1,5.6320791,4.728,3600,11.8957,1489,817.311,6409,2
1,2.8317721,2.607,12860,17.0328,1434,703.307,6084,1.48
1,2.3720554,3.366,4350,7.05055,1412,661.224,4668,1.11
1,1.8118703,1.368,5510,18.0792,1468,772.444,6222,2.25
1,5.21228,3.863,8950,19.3512,1820,1823.95,8532,2.06
1,2.7723915,1.8223369,5882.019435,6.3703129,951.7467616,193.9128694,4558,0.775641
1,1.8200065,2.059,15750,11.7988,1288,457.836,4994,0.91
1,2.1738256,2.081,2730,17.3093,1899,2159.42,7588,3.28
1,3.3898234,1.587,1840,14.9878,1083,229.032,6096,3.13
1,10.7012764,4.428,25250,19.1102,978,152.102,5853.2,1.17
1,2.5926199,1.269,78210,11.0137,537,13.8883,3375,0.37
0,2.9098435,1.928,9480,13.2842,1228,378.481,5955,1.31
1,3.0271374,3.7,22110,22.466,1775,1651.47,6678,1.49
1,2.2310803,3.3193427,12565.18816,16.1961401,1683.026972,1896.205079,5905,1.42673
1,5.2848691,4.7725494,27277.09909,21.377066,1219.838847,523.2760294,6113,1.2729501
1,3.8600722,1.93,16960,10.5393,874,97.2691,5096.5,0.77
1,6.8380862,2.445,34050,17.4994,840,82.8358,5912,0.96
1,3.0001627,2.892,10600,15.0659,1622,1151.61,6695,1.45
1,2.0519085,1.778,10320,14.7471,1576,1024.7,6386.3,1.42
1,4.6606892,2.863,6370,21.5363,1715,1436.15,8608,2.6
1,2.8977031,4.148,10130,17.057,1886,2102.4,6397,1.67
1,4.319754,2.78,10910,13.1542,1192,335.6,5783,1.25
1,5.3305676,2.887,5820,15.5434,1136,277.237,6076,2.01
1,3.2782956,3.38,8280,12.1111,1391,622.203,5544,1.32
1,3.2420704,2.535,10600,12.4447,1220,368.009,5570.7,1.21
1,4.36907,1.308,3970,5.94716,634,26.8795,4391,0.9
1,3.2806578,2.93,9820,11.5452,1340,535.248,5717,1.18
1,4.3636327,2.407,10410,9.0556,925,121.921,5042,0.87
0,4.3622356,2.645,18670,11.0608,856,89.5299,4486,0.78
1,2.2458338,1.462,10280,8.19934,924,121.462,4377,0.76
1,6.3096313,2.761,4370,6.46255,972,148.356,5829,0.96
0,2.5336422,2.865,13290,29.183,2065,3022.37,6038,1.36
1,3.4470312,2.677,15240,11.2549,1207,352.463,5629,0.9
1,11.4520097,3.017,1500,9.64471,1156,296.562,6193,1.52
1,0.8831279,1.651686,2068.067488,4.3749094,1609.570193,1586.210008,5151.4,0.86
1,12.8770845,1.9419484,7385.120865,10.8337698,830.8781535,112.6342216,5953,1.10769
1,5.6155837,4.495,2690,7.87868,1394,627.845,5998,1.51
1,3.3133491,3.881,8900,14.7466,1790,1705.48,6690,1.56
1,2.7674682,2.997,5740,11.0509,1539,932.409,5890,1.41
1,1.8641295,1.42,4130,6.95296,1162,302.749,5293,1.02
