period,tranDur,tranDep,radE,earthFlux,eqTemp,effTemp,radS,confidence_positive
7.2929891,4.053,72.5,0.73,904.0,158.19,5959.0,0.856,0.9999919
1.897828815,2.7114,132.0,1.73,1761.0,2278.95,5640.0,1.515,1.0
1.8359766,1.062,1073.0,5.11603,1363.0,573.168,6311.5,1.61,1.0
8.1755735,7.683,2870.0,17.9327,2291.0,4574.7,9169.0,3.44,0.9998934
4.9883872,9.142,638.0,2.59,990.0,227.27,5819.0,0.823,0.98629653
51.9120896,4.975,15569.0,9.69324,422.0,5.28684,5437.0,0.86,0.9995553
1.10071,0.909,680.0,4.67495,1598.0,1082.9,6409.0,1.59,1.0
1.772451066,2.4592,79.2,1.02,1685.0,1904.34,6243.0,1.149,0.99999964
0.566794934,4.399,68.9,1.15,2457.0,8648.94,6395.0,1.049,0.9996282
1.763034,1.849,21098.0,9.55649,999.0,165.366,3958.0,0.67,1.0
0.970085646,1.129,153.0,18.65,5119.0,162048.58,4555.0,15.63,1.0
4.944046127,4.50334,113000.0,54.29,1069.0,308.53,5780.0,1.0,3.2520724e-08
1.8715209,1.0213466,255.7891339,1.0618157,952.7810913,194.7571992,4316.7,0.651075,1.0
1.4958429,1.534,2830.0,6.70553,1493.0,825.738,5666.0,1.27,1.0
2.9510628,3.404,9480.0,13.623,1699.0,1384.06,6370.0,1.39,0.99998295
6.85567248,2.268,198.0,1.27,897.0,153.07,5734.0,0.883,0.99999976
856.672115,23.144,858.0,3.87,242.0,0.81,6449.0,1.309,1.5309023e-08
105.3035093,6.214,1360.0,3.18,351.0,3.58,5534.0,0.875,0.99989736
81.4160138,14.175,762.0,4.63,522.0,17.53,6352.0,1.401,0.21292107
6.373454978,3.9377,6080.0,51.6,1169.0,441.1,5953.0,1.254,0.9046787
364.95068,0.636,824.0,3.69,241.0,0.8,5574.0,0.884,0.9999999
125.602323,7.105,926.0,2.89,360.0,3.95,5774.0,0.958,0.99952114
3.016182013,2.8349,223.0,2.25,1449.0,1044.49,5611.0,1.4,1.0
3.2988824,2.352,11160.0,9.7209,1212.0,358.69,5735.0,0.9,0.9999926
18.6016754,2.3690896,559.9932489,9.1300283,1375.454475,845.8744041,6175.0,3.7007,1.0
8.98128472,5.0397,4920.0,7.19,898.0,153.36,5977.0,1.022,0.99991393
2.301919,1.614,22440.0,12.3642,940.0,129.797,4654.0,0.79,0.9999993
6.1668344,2.2619245,13145.61213,17.0195741,1113.233448,362.9660354,5747.0,1.2815599,0.99999785
110.9643706,12.831,1280.0,2.11,239.0,0.77,4441.0,0.546,0.8643467
14.6503935,2.08,330.0,1.81908,580.0,18.7938,5859.45,0.98,0.9999999
19.9778599,5.96,83.4,1.07,773.0,84.29,6392.0,1.162,0.9999281
211.032819,7.119,1950.0,3.43,215.0,0.5,4658.0,0.686,0.9999267
9.6578504,5.943,2300.0,9.98401,1117.0,258.473,5557.0,2.09,1.0
9.18244299,4.318,87.6,1.24,1052.0,289.74,6194.0,1.314,0.9999993
3.9649053,1.6788114,1160.562614,1.4999935,522.5103737,17.615731,3476.0,0.426767,1.0
14.91095177,3.325,865.0,2.62,694.0,54.87,5650.0,0.899,0.9999989
1.6318282,1.2668494,14067.41938,11.5558043,1359.362087,806.9778488,5084.0,0.942522,0.9999999
8.05337912,5.382,38.3,1.28,1320.0,717.7,6231.0,2.062,1.0
6.4872362,2.5986372,112.7687265,3.2602447,1047.717468,284.7722987,4997.0,2.56864,1.0
5.1035091,3.7190896,3718.472272,13.7067,1058.650135,296.8457469,8086.0,2.07,0.99993944
4.15713766,1.808,77.0,1.17,1401.0,908.82,6470.0,1.324,1.0
8.0239811,1.7082731,4010.05776,2.5926653,388.6156751,5.3901675,3331.0,0.406516,1.0
94.212787,14.48,55700.0,35.89,597.0,30.09,6911.0,1.501,3.7174606e-09
185.103836,4.19,581.0,14.63,670.0,47.72,4992.0,6.226,1.0
17.25121397,2.0371,2050.0,2.64,385.0,5.17,3879.0,0.537,1.0
0.656201038,4.17901,175000.0,112.77,2157.0,5094.25,6025.0,0.999,1.8892695e-19
131.258668,4.89,153.0,1.59,433.0,8.31,6443.0,1.248,0.99998057
8.214204254,4.5905,74200.0,42.29,798.0,96.12,5654.0,0.774,4.5529454e-05
6.5832019,3.135,5280.0,7.13313,1003.0,168.677,5809.0,0.97,0.99999595
4.66185924,3.164,49.3,1.16,1610.0,1590.18,7081.0,1.619,0.9999995
14.5123622,4.163,356.0,2.08,636.0,38.6,5094.0,0.87,0.99999964
4.9873145,2.3425677,16931.1673,12.4458895,1039.116331,275.535577,6199.0,0.87414,0.9996234
14.8200596,3.902,185.0,0.96,552.0,21.92,4825.0,0.732,0.9999999
0.93374232,6.552,351.0,18.29,1638.0,1706.25,5553.0,0.806,0.9938174
406.45737,9.554,284.0,1.96,278.0,1.42,6217.0,1.141,0.9567891
75.1247037,8.599,11171.0,13.8062,462.0,7.6236,5392.9,1.27,0.99739033
21.5702917,40.4,149.0,29.53,888.0,146.81,6070.0,1.628,1.3807178e-18
6.900352,2.452,10420.0,8.86463,773.0,59.4485,5205.8,0.85,0.9999988
2.1614819,1.076,6340.0,8.10367,899.0,108.567,4501.0,0.87,1.0
2.9034242,2.154,860.0,6.62177,1351.0,554.218,5992.0,2.25,1.0
20.30652862,2.8014,715.0,1.58,389.0,5.4,4121.0,0.553,1.0
9.3911326,4.5117643,6074.389409,14.4792216,1293.86085,662.3252159,5708.0,1.76693,0.9999999
25.9493253,12.17,355.0,1.04,409.0,6.62,4835.0,0.526,0.8446745
1.36752316,1.208,61.0,0.82,1684.0,1899.59,5836.0,1.048,1.0
9.089355023,6.4006,101000.0,68.91,1511.0,1233.59,7675.0,2.015,5.5778e-10
24.9163182,6.745,6260.0,12.0398,745.0,51.1862,5778.4,1.47,0.9999629
2.3304358,3.528,9320.0,17.6763,2343.0,5011.25,7763.0,1.77,0.99657404
9.0588209,3.342,875.0,2.67607,864.0,92.839,5560.26,0.96,0.99999964
8.2617663,2.5663307,1418.330899,2.3414536,531.2398464,18.8227716,4105.0,0.6194,1.0
4.3713133,4.113,2960.0,12.9868,1502.0,847.146,6029.0,2.45,1.0
2.9264345,3.182,7890.0,6.98436,1353.0,557.455,5121.0,0.8,0.9999988
13.39155154,3.391,48.9,1.58,1180.0,459.23,6197.0,2.188,1.0
3.2724973,1.459,5320.0,5.6778,718.0,44.1281,4279.0,0.75,1.0
1.041619932,8.1218,1840.0,30.94,1858.0,2828.16,5838.0,0.991,0.37923464
1.025465924,3.71841,153000.0,106.84,2710.0,12744.17,6700.0,1.883,1.70316e-16
1.061937837,2.31,52.0,0.68,1757.0,2252.16,5893.0,0.941,0.99999964
2.866680334,1.1264,712.0,2.93,1045.0,282.64,5238.0,0.764,1.0
4.3636327,2.407,10410.0,9.0556,925.0,121.921,5042.0,0.87,0.99999964
383.10017,8.8,579.0,2.18,248.0,0.9,6011.0,0.902,0.95072013
7.053934488,1.7244,512.0,2.36,840.0,117.33,5357.0,0.863,1.0
0.990516282,2.019,102.0,3.52,2841.0,15469.83,5975.0,2.399,1.0
386.39833,8.519,748.0,2.2,214.0,0.49,5284.0,0.812,0.9967913
1.827558898,4.72808,315000.0,118.28,2178.0,5331.71,5977.0,2.077,1.1678021e-25
1.31723412,7.284,423.0,125.56,5471.0,211468.1,6740.0,12.08,1.4130053e-14
5.2887576,2.284,598.0,1.80945,785.0,63.339,4610.0,0.75,1.0
15.5077855,4.565,513.0,2.43432,853.0,88.0718,6122.0,1.17,0.9999963
6.57159435,3.1044,65.7,1.26,1211.0,507.81,6042.0,1.432,1.0
5.0821798,4.249,4930.0,10.6708,1374.0,592.328,5929.0,1.53,0.9999995
21.131609,13.66,73.5,0.94,659.0,44.45,5780.0,1.0,0.44283694
19.597317,4.508,1010.0,3.78,671.0,47.9,5569.0,1.019,0.9999981
3.431126546,2.7986,40200.0,47.48,1251.0,580.05,5815.0,0.969,0.09305456
0.56679797,4.503,72.6,0.65,1799.0,2467.38,5230.0,0.777,0.9999982
0.687898282,3.96401,294000.0,55.58,2062.0,4267.13,5780.0,1.0,1.0628605e-20
32.715906,10.79,136.0,3.68,902.0,156.74,5527.0,3.192,1.0
6.94245216,3.491,161.0,1.34,1003.0,239.39,6108.0,1.03,0.99999833
380.294204,12.351,731.0,2.27,229.0,0.65,5518.0,0.822,0.33497584
3.9077116,9.5278364,599.6319099,1.5722799,679.4921442,50.3800695,3917.0,0.64011,0.99997675
4.63958598,2.768,83.4,1.52,1587.0,1496.31,6591.0,1.646,1.0
7.49133777,6.315,34.5,1.01,1291.0,656.15,6177.0,1.71,0.99999964
35.1896444,3.3254029,4524.935393,2.2253696,230.7752258,0.6703132,3446.0,0.326932,1.0
2.4849639,2.977,6830.0,14.0194,1710.0,1421.21,6252.0,1.6,0.9999994
1.5449334,1.1043459,4941.870091,10.7011777,1991.469723,3717.199189,6136.25,1.4874001,1.0
3.5366743,2.697,13180.0,13.338,1280.0,446.023,5971.0,1.14,0.9999863
3.9365629,2.19,15461.0,8.09927,706.0,41.2897,3689.0,0.61,1.0
0.7906069,3.3996,689.0,17.97,1503.0,1201.17,4994.0,0.72,0.99998987
0.545544979,1.954,92.6,0.93,2240.0,5913.74,6050.0,0.92,0.99999785
2.236100588,1.8643,27200.0,55.59,1255.0,586.38,5708.0,0.795,0.12755115
5.8775548,2.9027641,412.2881337,2.1822904,1031.138319,267.1706249,5977.0,1.00568,0.9999994
18.1772927,4.703,213.0,1.5,737.0,69.62,6158.0,1.026,0.99998415
1.87887673,6.60887,824000.0,148.25,1846.0,2750.37,6569.0,1.235,0.0
3.167893418,2.1814,781.0,2.62,1221.0,526.23,5895.0,0.94,0.99999964
3.374684854,4.48335,80900.0,49.25,1163.0,432.73,5754.0,0.943,1.141248e-05
3.7294859,3.315,7112.0,9.77695,1351.0,553.409,5719.9,1.24,0.9999993
2.8240691,3.808,8970.0,17.7861,2332.0,4913.69,8004.2,1.84,0.9924368
7.42697378,3.206,205.0,1.4,899.0,154.52,5573.0,0.982,0.9999999
461.1417,3.875,382.0,7.1,410.0,6.7,5071.0,3.698,1.0
4.27226421,2.113,48.9,0.64,981.0,218.63,5450.0,0.842,1.0
16.73869035,2.398,997.0,2.56,576.0,26.06,5103.0,0.787,0.9999999
208.8690972,4.5707,21300.0,29.95,316.0,2.34,5914.0,0.987,0.7106859
12.4227918,27.29,203.0,1.44,634.0,38.29,5279.0,0.72,1.859616e-09
392.47291,7.867,346.0,5.46,442.0,9.04,6626.0,2.704,1.0
3.51413723,3.919,32.7,0.69,1267.0,609.04,6201.0,0.989,0.9999945
16.7364755,2.151,1150.0,2.73,464.0,10.99,4334.0,0.653,1.0
4.6942884,3.224,5310.0,16.4932,1546.0,948.685,6400.0,2.03,1.0
5.38299284,3.336,35.1,0.78,1253.0,582.98,6256.0,1.293,0.99999976
2.9432073,2.501,12560.0,13.6531,1186.0,328.976,5266.7,1.18,0.99999964
241.647602,1.742,362.0,1.88,300.0,1.92,5962.0,0.989,0.9999995
2.9918201,2.231,3410.0,5.2899,1175.0,317.354,5301.0,0.89,0.9999999
934.0941846,17.489,8710.0,7.89,177.0,0.23,5937.0,0.832,6.2918787e-07
1.013922622,1.6393,35000.0,31.98,1392.0,883.9,5110.0,0.647,0.9856689
28.8745078,4.4849765,584.5089133,2.7122882,586.7970552,28.0202951,5773.0,0.988898,0.99999523
4.60300256,2.6848,303.0,1.32,848.0,122.02,4821.0,0.788,1.0
3.9914012,4.2579634,8891.560315,17.0087765,1634.734416,1687.756639,6528.05,1.75165,0.99998724
18.5146638,1.337,1480.0,6.56184,699.0,39.6871,6379.0,1.35,0.9999999
39.6251926,2.0275642,4527.828406,17.70843,673.1703229,48.5311797,5869.0,1.56795,0.9999999
7.9461192,2.339,8750.0,13.6973,739.0,49.6833,5416.0,1.38,0.9999999
8.6532378,2.974,126.0,0.96,793.0,93.75,5561.0,0.854,0.99999964
365.25921,13.74,529.0,2.39,268.0,1.23,5993.0,1.042,0.058274165
470.65357,3.458,985.0,2.99,238.0,0.75,6039.0,0.951,0.9999684
3.00725068,4.4302,286.0,1.56,1122.0,373.99,5667.0,0.781,0.99999154
2.8259491,2.409,2206.0,8.56637,2271.0,4419.71,8192.0,1.84,0.9999267
1.665878,4.956738,85643.9861,6.98229,463.5504123,10.9121139,3021.0,0.172,0.92207766
1.2391534,0.4887749,2318.659441,0.9654706,550.2321395,21.6623126,3042.0,0.197117,1.0
3.2573898,3.1400826,13770.19314,12.3569361,1237.760678,554.7122128,5698.38,1.0461299,0.99998355
77.792718,6.08,288.0,2.17,453.0,10.0,5497.0,1.241,0.99999833
0.542122617,1.283,88.3,0.94,2238.0,5914.13,5875.0,0.998,0.99999976
4.8099878,1.97,288.0,1.59,1077.0,317.8,5988.0,0.934,0.99999976
10.3486661,5.78,5059.0,8.85088,1105.0,248.334,5748.0,1.36,0.9999937
0.393726813,2.95,565.0,24.17,2705.0,12661.53,6277.0,1.031,0.9465927
2.415925551,9.7769,561000.0,300.82,3329.0,29070.1,8796.0,3.278,0.0
3.6850751,1.859,4456.0,10.2036,1066.0,214.472,5860.0,1.57,1.0
14.2317652,8.372,912.0,8.27506,1186.0,328.667,5914.0,3.21,1.0
8.254912972,6.8822,19200.0,11.86,793.0,93.46,5366.0,0.835,0.9879581
3.2693612,2.029,10790.0,9.96136,1141.0,281.839,5814.0,0.93,0.9999949
1.105094098,4.38191,731000.0,267.59,3771.0,47811.67,8011.0,2.927,0.0
8.966610607,4.01883,59600.0,56.94,1038.0,274.04,6480.0,1.132,1.8582628e-05
0.89879279,1.031,26.6,0.57,2116.0,4765.1,6224.0,1.096,0.9999999
0.692807507,1.49242,25300.0,46.44,2057.0,4211.9,5780.0,1.0,0.80630136
1.4014167,3.661,2730.0,11.8932,4713.0,81940.9,8014.0,1.6,1.6864624e-14
368.11581,13.52,476.0,2.11,263.0,1.12,6122.0,0.964,0.025095504
39.4420781,7.029,172.0,2.51,682.0,51.14,5430.0,1.902,1.0
10.99381963,3.7889,1690.0,40.17,978.0,216.57,6553.0,1.157,0.91127014
6.38671206,1.201,224.0,1.19,811.0,102.25,5071.0,0.811,1.0
85.7357202,7.625,748.0,2.94,448.0,9.54,6096.0,1.077,0.9987991
1.8179336,3.057,11040.0,18.2536,2182.0,3764.08,6725.0,1.78,0.9999856
3.003879547,3.2848,8540.0,10.96,1438.0,1011.87,6311.0,1.172,0.9999652
6.8552506,3.525,4540.0,11.7073,1238.0,390.089,6847.0,1.96,0.99999964
3.4714821,3.245,9502.0,13.2477,1585.0,1049.57,6604.0,1.41,0.99997246
162.0479502,9.8974,4840.0,11.52,437.0,8.65,6309.0,1.567,0.97880185
70.9672087,6.9623,785.0,2.84,438.0,8.66,5818.0,0.986,0.999718
1.1633325,1.7800569,384.9566815,5.5717234,4559.932477,102177.3532,11265.0,2.61707,1.9285982e-19
1.463442,3.42,3135.0,11.5534,2517.0,6669.25,6456.6,2.26,1.0
5.3868381,3.225,18740.0,15.8461,1113.0,255.316,5915.0,1.13,0.99988675
19.979098,10.5638,38400.0,22.98,739.0,70.59,5907.0,1.126,0.0015520355
56.4758069,5.961,1090.0,3.22,417.0,7.14,5497.0,0.839,0.99993515
7.047106212,3.16223,69600.0,119.64,1846.0,2744.25,8162.0,2.321,3.658986e-11
2.3466472,1.957,25278.0,12.2268,980.0,153.353,4477.0,0.75,0.9999989
2.81814715,1.763,279.0,1.3,1059.0,298.2,5167.0,0.787,1.0
5.03257009,4.213,439.0,2.53,1047.0,283.49,5970.0,0.908,0.9999896
113.083522,10.315,131.0,1.59,450.0,9.65,5903.0,1.4,0.9989748
2.711504086,3.0099,838.0,3.12,1420.0,960.79,6214.0,1.076,0.99999845
35.4261827,4.393,318.0,153.72,2217.0,5712.61,4289.0,35.695,1.0
15.5739143,2.4269262,779.9193691,2.5864246,548.952136,21.461443,4813.0,0.751037,1.0
3.3683989,4.63,3874.0,13.3562,2045.0,2907.88,6902.0,2.41,0.9999999
1.8951273,3.518,2130.0,10.1981,2379.0,5318.45,6818.0,2.28,1.0
2.7546548,0.561,394.0,2.08088,808.0,71.0366,4435.0,0.7,1.0
1.06484622,3.287,42.4,0.72,2034.0,4059.63,6445.0,1.087,0.99999154
6.9551801,2.062,770.0,2.29124,691.0,38.0097,4742.0,0.75,1.0
37.32483952,6.9676,4990.0,30.32,461.0,10.67,5306.0,0.79,0.827456
15.5014296,1.663,90070.0,10.8287,254.0,0.691797,3382.0,0.36,0.9954764
588.10504,15.474,327.0,1.77,231.0,0.67,6214.0,0.965,0.0005510679
3.2509657,3.2261161,7218.261236,12.8297161,1493.281977,1175.136445,5757.0,1.49959,0.99999976
122.0804953,4.054,800.0,2.92,297.0,1.83,5132.0,0.77,0.9999981
0.56676437,2.326,76.5,0.92,2267.0,6222.58,6039.0,1.005,0.9999981
0.590281548,2.72,21.6,0.68,2643.0,11597.35,6124.0,1.315,0.99999666
7.891448838,4.2854,10300.0,12.63,1028.0,263.54,5972.0,1.237,0.9999646
20.9525604,3.986,233.0,1.19,495.0,14.2,4885.0,0.72,0.99999964
0.8236066,1.71,1090.0,5.5335,2331.0,4901.54,6202.0,1.69,1.0
16.48686712,1.431,988.0,27.45,760.0,78.99,6090.0,1.071,0.99995744
27.4536146,3.747,136.0,0.95,457.0,10.34,4900.0,0.741,0.99999976
2.8753183,1.615,23676.0,11.1331,846.0,85.1168,4604.0,0.68,0.9999987
0.8185672,0.9809687,44712.18116,4.1552603,5028.054542,151050.0669,31000.0,0.18,0.0
56.2279271,3.57,863.0,2.37,366.0,4.22,4959.0,0.756,0.99999964
1.4893582,1.286,8600.0,12.5424,1850.0,1946.1,6208.0,1.11,0.9999964
0.513482156,2.732,91.6,0.83,2072.0,4335.56,5495.0,0.882,0.99999964
47.4277116,5.2679,820.0,2.33,407.0,6.46,5132.0,0.77,0.99999344
1.23517588,5.476,233.0,1.59,1697.0,1955.7,5780.0,1.0,0.99998736
61.438007,3.861,253.0,14.79,1020.0,255.93,5080.0,8.527,1.0
57.1050077,5.271,3388.0,5.93946,530.0,13.1521,5816.0,0.97,0.99992
2.3018922,3.706,1260.0,12.146,2270.0,4411.81,6919.0,3.45,1.0
3.661895766,35.6374,35500.0,374.78,1708.0,2012.26,6793.0,1.589,0.0
6.47539108,2.7048,531.0,1.92,793.0,93.41,4954.0,0.828,1.0
4.6595169,0.9011821,1725.170626,2.1961507,519.9004855,17.2664038,3489.0,0.490729,1.0
8.72585478,4.473,447.0,2.86,985.0,222.19,6036.0,1.131,0.9999968
6.18943952,2.3316,83.2,0.65,783.0,88.79,5051.0,0.721,1.0
1.001916708,1.256,70.9,0.62,1545.0,1352.47,5521.0,0.734,0.9999999
248.421771,4.187,704.0,18.92,579.0,26.64,4895.0,6.428,1.0
1.7530712,1.019,11660.0,19.7783,1358.0,564.728,5625.1,0.89,0.9999913
1.6089592,2.58,320.0,4.49321,2347.0,5042.03,7029.0,2.42,1.0
8.4803048,7.5348,2670.0,4.13,777.0,86.01,5478.0,0.812,0.99924856
270.303816,6.682468,2898.273197,4.4969676,201.8283767,0.3921479,4448.25,0.767409,0.99998605
0.413334492,2.3808,2030.0,31.52,2509.0,9374.09,5973.0,1.016,0.98799175
1.1910489,1.3738,1390.0,22.76,1348.0,781.99,5089.0,0.693,0.9999964
4.0785273,1.561,4530.0,3.74681,695.0,38.7885,3580.0,0.48,1.0
8.2158997,3.659,1177.0,3.37171,1014.0,176.171,5820.0,1.02,0.9999988
25.0901574,8.273,37.7,1.35,852.0,124.33,6033.0,1.788,0.9999982
761.7092276,7.6296016,545.0105734,2.5578976,200.1058511,0.378931,5599.17,1.06775,0.99856514
3.2689953,2.931,15890.0,17.1329,1275.0,439.803,5552.0,1.32,0.9999976
1.33254971,4.69,158.0,1.36,1782.0,2377.19,6150.0,1.004,0.99997795
8.6800186,2.41,870.0,5.59572,895.0,106.576,6521.0,1.86,1.0
3.4898546,1.567,14004.0,14.1029,1005.0,169.429,6083.0,1.2,0.99999607
3.759205,2.9961712,892.1135724,3.1563691,1305.193848,685.837258,6808.4,1.01507,0.9999635
0.792023257,3.2604,177.0,0.81,1300.0,678.05,4447.0,0.625,1.0
507.48249,8.19,232.0,1.22,189.0,0.3,5227.0,0.744,0.99688345
7.09712124,2.1059,370.0,0.74,425.0,7.73,3569.0,0.389,1.0
5.644914154,2.2599,1400.0,2.66,744.0,72.38,4769.0,0.714,1.0
3.98216698,2.396,381.0,3.32,1374.0,842.48,5570.0,1.548,1.0
159.388788,8.432,1030.0,2.73,289.0,1.65,5135.0,0.874,0.99954885
18.8204255,2.4015591,983.8549658,3.5747237,607.4351032,32.1751474,5450.0,0.868947,0.99999976
10.1045108,3.23,1490.0,3.3818,733.0,47.9649,5053.0,0.9,0.9999999
11.20058855,4.562,220.0,1.7,808.0,100.91,6038.0,0.898,0.99997723
6.39903778,3.15,187.0,6.54,1780.0,2376.4,5178.0,4.856,1.0
7.6047417,5.23,1200.0,6.14418,1948.0,2393.29,9139.0,1.8,0.9169617
6.6314357,2.5431694,10550.90777,13.188691,996.3968565,232.9433928,5752.2,1.07899,0.99999475
4.78850084,2.099,66.5,0.63,889.0,147.95,5208.0,0.772,1.0
514.14221,4.153,1490.0,2.98,198.0,0.36,5524.0,0.78,0.9999503
6.3634106,2.692302,2368.695203,4.4784698,826.0146095,110.0200699,5103.0,0.859483,0.9999999
2.7029187,1.6998642,5132.678283,3.7942392,657.0962083,44.0592242,3596.0,0.524573,1.0
4.9652069,0.9361524,633.0580849,0.8566925,462.9521337,10.8558882,3450.0,0.33819,1.0
8.8303681,3.426,296.0,1.32,676.0,49.36,5051.0,0.706,0.99999976
140.884533,10.245,158.0,1.52,392.0,5.6,5960.0,1.213,0.9931092
8.50207749,3.057,117.0,0.75,679.0,50.14,4889.0,0.715,0.9999999
6.96704926,3.73,214.0,6.14,1774.0,2341.58,6303.0,3.53,1.0
1.818939148,1.644,331.0,1.82,1549.0,1364.15,6153.0,0.962,0.99999964
6.7713411,2.836,2930.0,5.07965,965.0,144.17,5231.0,0.89,0.9999999
1.801863222,7.2492,263000.0,145.36,2721.0,12930.1,7479.0,2.324,5.225812e-30
3.2399875,2.749,18440.0,13.613,1230.0,380.139,5521.0,0.97,0.99997854
242.467406,12.808,340.0,1.73,286.0,1.59,5637.0,0.943,0.4695566
0.888478095,1.5312,340.0,1.51,1665.0,1825.96,5553.0,0.806,0.9999999
2.6652007,3.49,819.0,2.35964,2045.0,2905.35,4043.4,0.56,1.0
2.392630668,1.3705,102.0,1.33,1418.0,955.41,5716.0,1.091,1.0
0.9260632,1.035,221.0,1.67736,1576.0,1025.84,5640.0,1.11,1.0
13.2026423,3.137,9621.0,11.0102,668.0,33.0714,5443.0,1.17,0.99999917
4.9107194,4.445,8240.0,14.9335,1499.0,838.921,6302.0,1.66,0.9999945
4.469754641,1.813,554.0,2.26,1103.0,350.69,5988.0,0.934,0.99999976
5.627911313,7.08223,434000.0,81.61,1167.0,438.81,6280.0,1.115,8.155272e-35
4.728422,1.398,10770.0,13.0542,773.0,59.5611,5655.8,1.18,0.99999964
215.15218,19.97,264.0,1.36,287.0,1.61,5914.0,0.828,4.012978e-06
2.5761796,1.5879379,49904.25287,12.1450869,661.8718403,45.3541068,3628.0,0.497905,0.9999931
1.311842968,1.7876,245.0,1.43,1562.0,1410.6,5569.0,0.927,1.0
19.12947603,3.9622,451.0,4.23,817.0,105.25,5372.0,1.71,1.0
9.5680636,3.982,9400.0,9.53977,1041.0,195.344,6511.0,0.99,0.99913883
2.4364562,0.978,5295.0,11.3842,1093.0,237.728,6844.0,1.43,0.99999917
9.80321143,4.4617,813.0,2.99,896.0,152.12,6170.0,0.992,0.9999778
3.8037696,1.507,20290.0,4.54584,514.0,11.636,3326.0,0.32,1.0
406.496216,3.495,380.0,1.77,236.0,0.73,5847.0,0.884,0.99998593
13.62285,3.033501,804.4319022,2.0757294,1293.935991,465.348816,5343.0,0.782043,0.99999964
0.497581917,1.46,141.0,0.76,1801.0,2487.04,5271.0,0.63,0.9999999
4.0134273,1.445,10480.0,10.7003,885.0,101.875,5935.2,1.06,0.99999845
0.416995408,0.8928,113.0,0.84,2433.0,8299.79,6150.0,0.781,0.9999932
14.1993538,2.5629666,1859.15715,2.7591068,452.1179596,9.8747938,4045.0,0.631569,1.0
4.746318,3.117,12470.0,12.2509,1149.0,290.335,5648.0,1.09,0.99999344
3.8027513,3.148,26100.0,14.5097,1102.0,245.058,5061.0,0.86,0.99994564
2.3627442,3.095,1870.0,5.15542,1798.0,1735.39,5939.0,1.18,0.9999995
10.9406641,2.175,440.0,1.36492,503.0,10.665,4324.0,0.61,1.0
13.74883059,6.0968,426.0,3.63,975.0,213.84,5862.0,1.67,0.9999999
1.3875331,2.679,952.0,3.16086,2998.0,13423.0,5678.0,1.14,0.99999213
1.00960235,7.847,31.9,1.94,2885.0,16358.66,6028.0,2.412,0.99999714
28.5057217,6.324,756.0,2.55,555.0,22.43,5712.0,0.87,0.9998568
2.6282553,2.0930597,75.2858004,0.9817044,1418.114438,955.7979966,6282.0,1.10743,0.99999976
1.559090282,4.95211,227000.0,129.87,2905.0,16893.61,7279.0,2.624,8.211101e-24
4.04355245,1.965,416.0,1.75,613.0,33.34,3871.0,0.532,1.0
4.3847594,4.7104727,8783.853225,17.2316994,1629.542016,1666.415331,6806.6,1.75577,0.9999162
10.8614911,5.5511467,11069.13203,9.5731365,762.1896249,79.7577939,5663.55,0.895095,0.99932563
265.741374,18.078,273.0,3.24,413.0,6.9,6537.0,1.859,0.017944794
21.4921464,4.199,5960.0,9.09747,608.0,22.7774,5520.0,1.11,0.9999963
3.1434463,1.501,803.0,2.34132,1160.0,301.599,4962.0,0.79,1.0
229.86928,12.91,1660.0,9.57,466.0,11.15,6065.0,2.344,0.99971133
22.1270885,4.472,418.0,3.94,721.0,63.98,5312.0,1.445,1.0
4.9212788,1.4072515,884.5792337,1.2783897,492.1641006,13.8663044,3547.0,0.415961,1.0
8.30865307,3.2747,836.0,2.42,747.0,73.53,5022.0,0.849,0.9999999
1.4466788,1.529,4410.0,12.978,1699.0,1386.27,5881.0,1.81,1.0
2.4465664,1.753,2778.0,4.74384,910.0,114.336,4185.5,0.88,1.0
0.4057204,1.201,2620.0,6.83767,2895.0,11661.9,6541.0,1.32,0.99998724
12.35611,5.963,8020.0,13.4341,1218.0,366.445,6794.0,1.45,0.9981711
49.312677,4.057,1710.0,2.84,342.0,3.22,4541.0,0.666,0.99999976
161.7883271,5.31,87800.0,36.14,375.0,4.68,6018.0,1.212,3.5097244e-05
2.9224661,5.5560255,5724.017673,20.8842189,2027.115654,3990.571634,5520.0,2.7442901,1.0
2.35197616,5.304,268.0,21.19,1444.0,1025.78,6147.0,1.003,0.9956619
114.336052,14.077,240.0,2.09,429.0,8.02,5802.0,1.316,0.74067664
5.204286663,6.2598,35200.0,16.0,934.0,180.12,5332.0,0.86,0.9066024
7.8374554,4.754,188.0,2.26966,1295.0,467.43,6289.7,1.86,1.0
7.6746614,1.9374,503.0,2.8,957.0,198.67,6063.0,1.001,0.99999964
10.9938268,5.0746,419000.0,52.69,627.0,36.46,4856.0,0.743,2.6794308e-28
8.3129806,4.171,2680.0,10.7065,1094.0,237.935,5929.0,2.03,1.0
4.3533211,1.894,21740.0,7.17236,548.0,14.9972,3422.0,0.46,1.0
42.3006282,4.372,508.0,2.54,558.0,22.94,5852.0,1.129,0.99999833
1.078389713,1.3394,301.0,1.98,1667.0,1817.38,5325.0,0.985,1.0
5.33905606,1.6415,756.0,1.9,817.0,105.25,5057.0,0.704,1.0
8.39842977,6.344,340.0,2.0,984.0,221.66,6309.0,1.044,0.9997284
384.558321,4.76,1330.0,14.33,382.0,5.03,5078.0,3.0,1.0
